boat,fishing_trip_id,departure_date,wind_direction,wind_speed_m_s1,departure_time,return_time,trossa_id,with_leb,net_in_trossa,net_mesh_size_inches,net_height_meshes,net_length_meters,latitude_dms,longitude_dms,soaking_nights,min_depth_fathoms,max_depth_fathoms,lumpfish_per_trossa,birds_per_trossa,black_guillemot,european_shag,great_cormorant,common_eider,common_murre,long-tailed_duck,northern_fulmar,red-throated_loon,atlantic_puffin,harbour_seal,grey_seal,harp_seal,white_beaked_dolphin,bottlenose_dolphin,harbour_porpoise,biopol_onboard,comments
Sigurey,60,2022.04.16,south_west,03-Aug,06:00,15:00,8,,6,10.5,20,69,65d46m50s,21d13m40s,3,7,20,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,1,,6,10.5,20,69,65d43m20s,21d18m30s,4,9,18,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,2,,6,10.5,20,69,65d43m50s,21d17m80s,4,4.5,11,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,3,,6,10.5,20,69,65d43m80s,21d16m70s,4,7.5,14,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,4,,6,10.5,20,69,65d44m00s,21d15m40s,4,8,12,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,5,,6,10.5,20,69,65d44m20s,21d14m50s,4,10,17,,1,,,,,1,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,7,,6,10.5,20,69,65d44m30s,21d14m00s,4,14,26,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,6,,6,10.5,20,69,65d44m50s,21d13m90s,4,6,16,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,8,,6,10.5,20,69,65d46m40s,21d13m40s,2,6,20,,1,1,,,,,,,,,,,,,,1,,"main captain sick, substitute captain onboard "
Sigurey,61,2022.04.18,NA,0-1,07:00,14:30,17,,6,10.5,20,69,65d47m90s,21d18m80s,2,6,7,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,6,,6,10.5,20,69,65d48m90s,21d17m60s,3,6.5,14,,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,RA,LEB,6,10.5,20,69,65d48m90s,21d17m20s,3,8,16,110,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,5,,6,10.5,20,69,65d48m90s,21d16m60s,3,14,19,77,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,4,,6,10.5,20,69,65d49m20s,21d16m70s,3,7,18,130,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,3,,6,10.5,20,69,65d50m70s,21d14m60s,3,9,15,87,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,12,,6,10.5,12,69,65d50m40s,21d14m90s,3,9,19,105,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,11,,6,10.5,12,69,65d50m40s,21d14m70s,3,10,17,54,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,9,,6,10.5,20,69,65d49m80s,21d16m10s,3,7,16,135,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,62,2022.04.19,north,03-Aug,06:15,14:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,3,9,16,101,,,,,,,,,,,,,,,,,,"main captain sick, substitute captain onboard "
Sigurey,63,2022.04.23,NA,0-1,06:00,,1,,6,10.5,20,69,65d43m20s,21d18m30s,4,8,14,250,1,,,,1,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,2,,6,10.5,20,69,65d43m40s,21d17m90s,4,5,14,110,1,,,,1,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,3,,6,10.5,20,69,65d43m80s,21d16m80s,4,8,21,240,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,4,,6,10.5,20,69,65d44m00s,21d15m40s,4,8,10,150,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,7,,6,10.5,20,69,65d44m30s,21d14m00s,4,18,27,150,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,13,,6,10.5,20,69,65d50m80s,21d14m60s,3,7,25,100,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,12,,6,10.5,12,69,65d50m40s,21d14m90s,3,8,24,120,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,11,,6,10.5,12,69,65d50m40s,21d14m40s,3,14,20,100,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,9,,6,10.5,20,69,65d49m80s,21d16m10s,3,7,13,150,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,10,,6,10.5,20,69,65d49m60s,21d15m90s,3,7,15,200,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.23,NA,0-1,06:00,,14,,6,10.5,20,69,65d49m20s,21d16m70s,3,7,24,170,,,,,,,,,,,,,,,,,,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,5,,6,10.5,20,69,65d44m20s,21d14m50s,5,10,26,190,2,,,,,2,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,5,8,16,170,2,,,1,1,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,8,,6,10.5,20,69,65d46m40s,21d13m40s,5,8,16,100,2,,,,,2,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,17,,6,10.5,20,69,65d47m90s,21d18m87s,5,5,9,150,4,,,,3,,1,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,16,,6,10.5,20,69,65d49m00s,21d17m60s,5,5,10,150,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,RA,LEB,6,10.5,20,69,65d49m00s,21d17m11s,5,16,12,150,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,15,,6,10.5,20,69,65d44m30s,21d16m60s,5,15,24,150,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,7,,6,10.5,20,69,65d50m80s,21d14m00s,1,8,40,20,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,13,,6,10.5,20,69,65d49m80s,21d14m60s,1,8,25,30,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,9,,6,10.5,20,69,65d43m80s,21d16m10s,1,6,14,40,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,1,7,14,40,,,,,,,,,,,,,,,,,herdis,
Sigurey,63,2022.04.24,NA,0-1,05:40,15:00,1,,6,10.5,20,69,65d43m00s,21d18m30s,1,7,14,60,,,,,,,,,,,,,,,,,herdis,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,1,,6,10.5,20,69,65d43m00s,21d18m30s,2,7,13,60,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,2,,6,10.5,20,69,65d43m40s,21d17m90s,3,6,12,130,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,2,11,21,45,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,4,,6,10.5,20,69,65d44m00s,21d13m40s,3,6,16,90,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,5,,6,10.5,20,69,65d44m20s,21d14m30s,2,10,20,30,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,2,8,18,45,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,13,,6,10.5,20,69,65d50m80s,21d14m60s,2,7,24,60,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,7,,6,10.5,20,69,65d44m30s,21d14m00s,2,10,24,50,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,12,,6,10.5,12,69,65d50m40s,21d14m90s,3,10,24,60,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,11,,6,10.5,12,69,65d50m40s,21d14m70s,3,13,20,55,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,2,7,16,90,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,9,,6,10.5,20,69,65d49m80s,21d16m10s,2,7,14,90,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,14,,6,10.5,20,69,65d49m20s,21d16m70s,3,7,20,90,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,15,,6,10.5,20,69,65d48m90s,21d16m60s,3,7,16,55,1,1,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,RA,LEB,6,10.5,20,69,65d48m80s,21d17m30s,2,8,14,50,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,16,,6,10.5,20,69,65d48m70s,21d17m60s,2,5,12,70,1,,,,1,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,17,,6,10.5,20,69,65d47m90s,21d18m80s,2,4,16,130,,,,,,,,,,,,,,,,,,
Sigurey,64,2022.04.26,NA,0-1,05:30,19:00,8,,6,10.5,20,69,65d48m90s,21d18m00s,2,9,12,60,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,1,,6,10.5,20,69,65d43m20s,21d18m30s,3,7,14,120,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,2,,6,10.5,20,69,65d43m40s,21d17m90s,3,5,14,160,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,3,,6,10.5,20,69,65d43m80s,21d16m80s,3,6,21,120,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,4,,6,10.5,20,69,65d44m00s,21d15m40s,3,6,18,210,1,,,,,,,,1,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,6,,6,10.5,20,69,65d44m50s,21d13m90s,3,6,18,110,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,5,,6,10.5,20,69,65d44m20s,21d14m50s,3,6,9,120,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,7,,6,10.5,20,69,65d44m30s,21d14m00s,3,8,20,280,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,13,,6,10.5,20,69,65d50m80s,21d14m60s,3,8,16,200,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,12,,6,10.5,12,69,65d50m40s,21d14m90s,3,8,20,110,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,11,,6,10.5,12,69,65d50m40s,21d14m70s,3,12,14,190,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,9,,6,10.5,20,69,65d49m80s,21d16m10s,3,8,12,170,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,10,,6,10.5,20,69,65d49m60s,21d15m90s,3,7,16,200,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,14,,6,10.5,20,69,65d49m20s,21d16m70s,3,8,21,110,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,15,,6,10.5,20,69,65d48m90s,21d16m60s,3,8,14,130,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,RA,LEB,6,10.5,20,69,65d50m40s,21d14m70s,3,12,18,100,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,16,,6,10.5,20,69,65d48m70s,21d17m60s,3,5,8,130,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,17,,6,10.5,20,69,65d47m90s,21d18m80s,3,5,12,160,,,,,,,,,,,,,,,,,,
Sigurey,65,2022.04.29,south_west,03-Aug,05:30,19:30,8,,6,10.5,20,69,65d48m90s,21d18m00s,3,5,14,120,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,1,,6,10.5,20,69,65d43m00s,21d18m30s,2,7,13,70,1,1,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,2,,6,10.5,20,69,65d43m40s,21d17m90s,2,6,12,95,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,2,11,21,100,1,,,1,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,4,,6,10.5,20,69,65d44m00s,21d15m40s,2,6,16,100,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,2,8,18,80,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,5,,6,10.5,20,69,65d44m20s,21d14m50s,2,10,20,45,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,7,,6,10.5,20,69,65d44m30s,21d14m00s,2,10,24,75,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,13,,6,10.5,20,69,65d50m90s,21d14m60s,2,7,24,125,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,12,,6,10.5,12,69,65d50m40s,21d14m90s,2,10,24,95,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,11,,6,10.5,12,69,65d50m40s,21d14m70s,2,13,20,70,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,9,,6,10.5,20,69,65d49m80s,21d16m10s,2,7,14,115,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,2,7,16,100,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,14,,6,10.5,20,69,65d49m20s,21d16m70s,2,7,20,85,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,15,,6,10.5,20,69,65d48m90s,21d16m60s,2,7,16,75,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,RA,LEB,6,10.5,20,69,65d48m80s,21d17m30s,2,8,14,30,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,16,,6,10.5,20,69,65d48m70s,21d17m60s,2,5,12,80,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,17,,6,10.5,20,69,65d47m90s,21d18m80s,2,4,16,100,,,,,,,,,,,,,,,,,,
Sigurey,66,2022.05.01,west,03-Aug,05:20,19:00,8,,6,10.5,20,69,65d48m90s,21d18m00s,2,5,12,80,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,1,,6,10.5,20,69,65d43m20s,21d18m30s,4,8,14,190,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,2,,6,10.5,20,69,65d43m40s,21d17m90s,4,5,14,180,1,,,1,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,4,5,24,100,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,4,,6,10.5,20,69,65d44m00s,21d15m40s,4,6,22,130,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,4,8,17,120,1,1,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,5,,6,10.5,20,69,65d44m20s,21d14m50s,4,7,13,120,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,7,,6,10.5,20,69,65d44m30s,21d14m00s,4,8,21,200,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,13,,6,10.5,20,69,65d50m80s,21d14m60s,4,6,16,140,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,11,,6,10.5,12,69,65d50m40s,21d14m70s,4,10,20,90,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,12,,6,10.5,12,69,65d50m40s,21d14m90s,4,8,17,140,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,4,7,14,150,,,,,,,,,,,,,,,,,,
Sigurey,67,2022.05.05,south_west,01-Mar,05:40,17:00,9,,6,10.5,20,69,65d49m80s,21d16m10s,4,8,16,100,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,8,,6,10.5,20,69,65d48m90s,21d18m00s,5,7,14,130,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,17,,6,10.5,20,69,65d47m90s,21d18m80s,5,6,14,30,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,16,,6,10.5,20,69,65d48m70s,21d17m60s,5,6,10,130,1,,,,1,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,RA,LEB,6,10.5,20,69,65d48m80s,21d17m30s,5,8,14,140,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,15,,6,10.5,20,69,65d48m90s,21d16m60s,5,7,16,150,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,14,,6,10.5,20,69,65d49m20s,21d16m70s,5,7,20,170,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,1,7,16,75,1,,,,1,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,9,,6,10.5,20,69,65d49m80s,21d16m10s,1,7,14,60,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,5,,6,10.5,20,69,65d44m20s,21d14m50s,1,10,20,40,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,1,8,18,40,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,4,,6,10.5,20,69,65d44m00s,21d15m40s,1,6,16,60,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,1,11,21,60,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,2,,6,10.5,20,69,65d43m40s,21d17m90s,1,6,12,65,,,,,,,,,,,,,,,,,,
Sigurey,68,2022.05.06,west,03-Aug,06:00,16:00,1,,6,10.5,20,69,65d43m20s,21d18m30s,1,7,13,60,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,8,,6,10.5,20,69,65d48m90s,21d18m00s,1,6,14,40,1,,,1,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,17,,6,10.5,20,69,65d47m90s,21d18m00s,1,6,6,30,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,16,,6,10.5,20,69,65d48m70s,21d17m60s,1,6,8,20,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,RA,LEB,6,10.5,20,69,65d48m80s,21d17m30s,1,8,16,30,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,15,,6,10.5,20,69,65d48m90s,21d16m60s,1,6,14,20,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,14,,6,10.5,20,69,65d49m20s,21d16m70s,1,6,16,30,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,9,,6,10.5,20,69,65d48m80s,21d16m10s,1,6,12,50,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,10,,6,10.5,20,69,65d49m60s,21d15m90s,1,6,20,40,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,7,,6,10.5,20,69,65d44m30s,21d14m00s,2,6,10,88,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,11,,6,10.5,12,69,65d50m40s,21d14m70s,2,13,20,130,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,12,,6,10.5,12,69,65d50m40s,21d14m90s,2,10,24,100,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,13,,6,10.5,20,69,65d50m80s,21d14m60s,2,7,24,100,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,5,,6,10.5,20,69,65d44m20s,21d14m50s,1,10,20,50,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,6,,6,10.5,20,69,65d44m50s,21d13m90s,1,8,18,50,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,4,,6,10.5,20,69,65d44m00s,21d15m40s,1,6,16,57,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,3,,6,10.5,20,69,65d43m80s,21d16m80s,1,11,21,20,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,2,,6,10.5,20,69,65d43m40s,21d17m90s,1,6,12,60,,,,,,,,,,,,,,,,,,
Sigurey,69,2022.05.07,NA,0-1,06:00,16:00,1,,6,10.5,20,69,65d43m20s,21d18m30s,1,7,13,20,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,6,,11,10.5,18,38,65d43m80s,21d22m00s,2,5,10,112,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,8,,8,10.5,14,38,65d43m40s,21d22m10s,2,4,5,70,1,,,,1,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,9,,8,10.5,14,38,65d43m50s,21d21m40s,2,5,5,55,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,10,,8,10.5,18,38,65d43m40s,21d20m10s,2,5,10,48,1,,,,,,,,,1,1,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,11,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,10,51,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,12,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,10,60,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,13,,8,10.5,20,38,65d43m40s,21d19m50s,2,5,10,48,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,14,,8,10.5,14,38,65d43m30s,21d19m10s,2,5,10,55,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,15,,8,10.5,18,38,65d43m40s,21d18m40s,2,5,10,74,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,16,,8,10.5,14,38,65d43m40s,21d18m70s,2,5,7,54,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,2,5,8,33,2,,,,2,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,2,,8,10.5,14,38,65d41m40s,21d23m10s,2,,,62,,,,,,,,,,,,,,,,,,
Bara,70,2022.04.26,NA,0-1,05:10,15:00,3,,9,10.5,20,38,65d40m60s,21d22m90s,2,5,9,61,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,17,,14,10.5,14,38,65d42m10s,21d17m20s,3,8,11,126,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,18,,14,10.5,20,38,65d41m60s,21d17m70s,3,7,10,123,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,19,,11,10.5,14,38,65d41m60s,21d17m80s,3,5,8,135,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,20,,8,10.5,18,38,65d41m70s,21d17m90s,3,6,10,100,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,5,,8,10.5,18,38,65d42m70s,21d23m20s,3,4,5,69,1,,,,1,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,4,,8,10.5,14,38,65d42m50s,21d23m70s,3,4,5,78,,,,,,,,,,,,,,,,,,
