boat,fishing_trip_id,trossa_id,EXP,start,effort,lat,lon,CPUE,BPUE,EPUE,GPUE,LPUE,birds_per_trossa,lumpfish_per_trossa,observer,depth,trossa_area,soaking_nights,bycatch_bin,dist_coast,jday
Kongsey,1,4,control,2022-03-21T06:30:00Z,2208.276,65.7972222222222,-21.2525,0.0271705167288872,0,0,0,0,0,60,0,49.3776,2208.276,1,0,3671.47088273855,80
Kongsey,1,5,control,2022-03-21T06:30:00Z,2208.276,65.825,-21.2683333333333,0.0149437842008879,0.000452841945481453,0,0,0,1,33,0,39.3192,2208.276,1,1,1799.04822956338,80
Kongsey,1,6,control,2022-03-21T06:30:00Z,2208.276,65.8194444444445,-21.2686111111111,0.0122267325279992,0,0,0,0,0,27,0,41.148,2208.276,1,0,2029.04091049803,80
Kongsey,1,7,control,2022-03-21T06:30:00Z,2208.276,65.8333333333333,-21.2675,0.0135852583644436,0,0,0,0,0,30,0,30.1752,2208.276,1,0,1471.50605355131,80
Kongsey,1,8,control,2022-03-21T06:30:00Z,2208.276,65.8361111111111,-21.2358333333333,0.0226420972740726,0,0,0,0,0,50,0,32.004,2208.276,1,0,2677.07859582699,80
Kongsey,1,9,control,2022-03-21T06:30:00Z,2208.276,65.8555555555556,-21.2477777777778,0.0181136778192581,0,0,0,0,0,40,0,44.8056,2208.276,1,0,1390.90424608467,80
Kongsey,1,RA,LEB,2022-03-21T06:30:00Z,2208.276,65.8333333333333,-21.2166666666667,0.0181136778192581,0,0,0,0,0,40,0,42.9768,2208.276,1,0,3600.81028091953,80
Kongsey,1,10,control,2022-03-21T06:30:00Z,2208.276,65.8305555555556,-21.25,0.0181136778192581,0,0,0,0,0,40,0,45.72,2208.276,1,0,2325.52928413169,80
Kongsey,1,11,control,2022-03-21T06:30:00Z,1324.9656,65.8194444444445,-21.2355555555556,0.0301894630320968,0,0,0,0,0,40,0,64.9224,1324.9656,1,0,3414.51232952307,80
Kongsey,1,12,control,2022-03-21T06:30:00Z,1324.9656,65.7833333333333,-21.2172222222222,0.0301894630320968,0,0,0,0,0,40,0,40.2336,1324.9656,1,0,5793.93931702866,80
Kongsey,1,13,control,2022-03-21T06:30:00Z,2208.276,65.7333333333333,-21.2191666666667,0.0135852583644436,0,0,0,0,0,30,0,62.1792,2208.276,1,0,5228.35874777479,80
Kongsey,1,2,control,2022-03-21T06:30:00Z,2208.276,65.7444444444445,-21.2333333333333,0.0135852583644436,0,0,0,0,0,30,0,32.9184,2208.276,1,0,4532.15969105907,80
Kongsey,1,14,control,2022-03-21T06:30:00Z,2208.276,65.7361111111111,-21.2344444444444,0.0135852583644436,0,0,0,0,0,30,0,37.4904,2208.276,1,0,4494.08642985444,80
Kongsey,1,15,control,2022-03-21T06:30:00Z,2208.276,65.7388888888889,-21.2686111111111,0.0158494680918508,0,0,0,0,0,35,0,24.6888,2208.276,1,0,2910.31368067976,80
Kongsey,1,1,control,2022-03-21T06:30:00Z,2208.276,65.7333333333333,-21.2672222222222,0.0113210486370363,0,0,0,0,0,25,0,37.4904,2208.276,1,0,3080.1018971028,80
Kongsey,1,16,control,2022-03-21T06:30:00Z,2208.276,65.725,-21.3016666666667,0.0113210486370363,0,0,0,0,0,25,0,46.6344,2208.276,1,0,2191.71938183715,80
Kongsey,1,3,control,2022-03-21T06:30:00Z,2208.276,65.725,-21.3013888888889,0.0212835714376283,0,0,0,0,0,47,0,39.3192,2208.276,1,0,2201.51205859246,80
Kongsey,1,17,control,2022-03-21T06:30:00Z,2208.276,65.7222222222222,-21.3505555555556,0.00769831307318469,0,0,0,0,0,17,0,16.4592,2208.276,1,0,664.103043704732,80
Kongsey,2,4,control,2022-03-23T13:00:00Z,4416.552,65.7972222222222,-21.2525,0.0108682066915549,0,0,0,0,0,48,0,49.3776,2208.276,2,0,3671.47088273855,82
Kongsey,2,5,control,2022-03-23T13:00:00Z,4416.552,65.825,-21.2683333333333,0.0122267325279992,0,0,0,0,0,54,0,39.3192,2208.276,2,0,1799.04822956338,82
Kongsey,2,6,control,2022-03-23T13:00:00Z,4416.552,65.8194444444445,-21.2686111111111,0.00905683890962905,0,0,0,0,0,40,0,32.004,2208.276,2,0,2029.04091049803,82
Kongsey,2,7,control,2022-03-23T13:00:00Z,4416.552,65.8333333333333,-21.2675,0.0117738905825178,0.000226420972740726,0,0.000226420972740726,0,1,52,0,30.1752,2208.276,2,1,1471.50605355131,82
Kongsey,2,8,control,2022-03-23T13:00:00Z,4416.552,65.8361111111111,-21.2358333333333,0.00679262918222179,0,0,0,0,0,30,0,32.004,2208.276,2,0,2677.07859582699,82
Kongsey,2,9,control,2022-03-23T13:00:00Z,4416.552,65.8555555555556,-21.2477777777778,0.0110946276642956,0,0,0,0,0,49,0,44.8056,2208.276,2,0,1390.90424608467,82
Kongsey,2,RA,LEB,2022-03-23T13:00:00Z,4416.552,65.8333333333333,-21.2166666666667,0.0106417857188141,0,0,0,0,0,47,0,42.9768,2208.276,2,0,3600.81028091953,82
Kongsey,2,10,control,2022-03-23T13:00:00Z,4416.552,65.8305555555556,-21.25,0.0086039969641476,0,0,0,0,0,38,0,45.72,2208.276,2,0,2325.52928413169,82
Kongsey,2,11,control,2022-03-23T13:00:00Z,2649.9312,65.8194444444445,-21.2355555555556,0.0222647289861714,0,0,0,0,0,59,0,64.9224,1324.9656,2,0,3414.51232952307,82
Kongsey,2,12,control,2022-03-23T13:00:00Z,2649.9312,65.7833333333333,-21.2172222222222,0.0184910461071593,0,0,0,0,0,49,0,40.2336,1324.9656,2,0,5793.93931702866,82
Kongsey,2,13,control,2022-03-23T13:00:00Z,4416.552,65.7333333333333,-21.2191666666667,0.0117738905825178,0,0,0,0,0,52,0,62.1792,2208.276,2,0,5228.35874777479,82
Kongsey,2,2,control,2022-03-23T13:00:00Z,4416.552,65.7444444444445,-21.2333333333333,0.0086039969641476,0,0,0,0,0,38,0,32.9184,2208.276,2,0,4532.15969105907,82
Kongsey,2,14,control,2022-03-23T13:00:00Z,4416.552,65.7361111111111,-21.2344444444444,0.0124531535007399,0,0,0,0,0,55,0,37.4904,2208.276,2,0,4494.08642985444,82
Kongsey,2,15,control,2022-03-23T13:00:00Z,4416.552,65.7388888888889,-21.2686111111111,0.00905683890962905,0,0,0,0,0,40,0,24.6888,2208.276,2,0,2910.31368067976,82
Kongsey,2,1,control,2022-03-23T13:00:00Z,4416.552,65.7333333333333,-21.2672222222222,0.0113210486370363,0.000226420972740726,0.000226420972740726,0,0,1,50,0,37.4904,2208.276,2,1,3080.1018971028,82
Kongsey,2,16,control,2022-03-23T13:00:00Z,4416.552,65.725,-21.3016666666667,0.0117738905825178,0,0,0,0,0,52,0,46.6344,2208.276,2,0,2191.71938183715,82
Kongsey,2,3,control,2022-03-23T13:00:00Z,4416.552,65.725,-21.3013888888889,0.0104153647460734,0,0,0,0,0,46,0,39.3192,2208.276,2,0,2201.51205859246,82
Kongsey,3,17,control,2022-03-25T15:30:00Z,8833.104,65.7222222222222,-21.3505555555556,0.00237742021377763,0.000566052431851816,0.000452841945481453,0.000113210486370363,0,5,21,0,16.4592,2208.276,4,1,664.103043704732,84
Kongsey,3,16,control,2022-03-25T15:30:00Z,4416.552,65.725,-21.3016666666667,0.0086039969641476,0,0,0,0,0,38,0,46.6344,2208.276,2,0,2191.71938183715,84
Kongsey,3,3,control,2022-03-25T15:30:00Z,4416.552,65.725,-21.3013888888889,0.0086039969641476,0,0,0,0,0,38,0,39.3192,2208.276,2,0,2201.51205859246,84
Kongsey,3,15,control,2022-03-25T15:30:00Z,4416.552,65.7388888888889,-21.2686111111111,0.00837757599140687,0,0,0,0,0,37,0,24.6888,2208.276,2,0,2910.31368067976,84
Kongsey,3,1,control,2022-03-25T15:30:00Z,4416.552,65.7333333333333,-21.2672222222222,0.0086039969641476,0,0,0,0,0,38,0,33.8328,2208.276,2,0,3080.1018971028,84
Kongsey,3,14,control,2022-03-25T15:30:00Z,4416.552,65.7361111111111,-21.2344444444444,0.0192457826829617,0,0,0,0,0,85,0,37.4904,2208.276,2,0,4494.08642985444,84
Kongsey,3,13,control,2022-03-25T15:30:00Z,4416.552,65.7333333333333,-21.2191666666667,0.00973610182785123,0,0,0,0,0,43,0,62.1792,2208.276,2,0,5228.35874777479,84
Kongsey,3,2,control,2022-03-25T15:30:00Z,4416.552,65.7444444444445,-21.2333333333333,0.0101889437733327,0,0,0,0,0,45,0,32.9184,2208.276,2,0,4532.15969105907,84
Kongsey,3,12,control,2022-03-25T15:30:00Z,2649.9312,65.7833333333333,-21.2172222222222,0.0218873606982702,0,0,0,0,0,58,0,61.2648,1324.9656,2,0,5793.93931702866,84
Kongsey,3,7,control,2022-03-25T15:30:00Z,4416.552,65.8333333333333,-21.2675,0.0124531535007399,0,0,0,0,0,55,0,28.3464,2208.276,2,0,1471.50605355131,84
Kongsey,3,5,control,2022-03-25T15:30:00Z,4416.552,65.825,-21.2683333333333,0.0163023100373323,0,0,0,0,0,72,0,35.6616,2208.276,2,0,1799.04822956338,84
Kongsey,3,11,control,2022-03-25T15:30:00Z,2649.9312,65.8194444444445,-21.2355555555556,0.0188684143950605,0,0,0,0,0,50,0,64.008,1324.9656,2,0,3414.51232952307,84
Saefugl,4,16,control,2022-03-31T07:17:00Z,1135.0752,65.775,-21.2166666666667,0.0202629746469661,0,0,0,0,0,23,0,34.7472,1135.0752,1,0,6275.84081242324,90
Saefugl,4,17,control,2022-03-31T07:17:00Z,1459.3824,65.775,-21.2166666666667,0.016445312756958,0,0,0,0,0,24,0,42.9768,1459.3824,1,0,6275.84081242324,90
Saefugl,4,18,control,2022-03-31T07:17:00Z,1459.3824,65.7694444444445,-21.2175,0.0390576177977753,0,0,0,0,0,57,0,36.576,1459.3824,1,0,6128.12600826105,90
Saefugl,4,15,control,2022-03-31T07:17:00Z,1135.0752,65.7694444444445,-21.2172222222222,0.0475739404754857,0,0,0,0,0,54,0,32.004,1135.0752,1,0,6138.9639339882,90
Saefugl,4,14,control,2022-03-31T07:17:00Z,1459.3824,65.7611111111111,-21.2169444444444,0.02740885459493,0,0,0,0,0,40,0,46.6344,1459.3824,1,0,5725.63134843035,90
Saefugl,4,13,control,2022-03-31T07:17:00Z,2270.1504,65.7444444444445,-21.2188888888889,0.0352399559077672,0,0,0,0,0,80,0,35.6616,2270.1504,1,0,5189.70452761346,90
Saefugl,4,6,control,2022-03-31T07:17:00Z,1135.0752,65.725,-21.3011111111111,0.0704799118155343,0,0,0,0,0,80,0,15.5448,1135.0752,1,0,2211.30469961657,90
Saefugl,4,5,LEB,2022-03-31T07:17:00Z,1135.0752,65.725,-21.3338888888889,0.0555029305547333,0,0,0,0,0,63,0,14.6304,1135.0752,1,0,1055.52646273408,90
Saefugl,4,4,control,2022-03-31T07:17:00Z,1783.6896,65.7222222222222,-21.3666666666667,0.0313955970814653,0,0,0,0,0,56,0,17.3736,1783.6896,1,0,95.641067495302,90
Saefugl,4,3,control,2022-03-31T07:17:00Z,1621.536,65.6944444444445,-21.3680555555556,0.0209677737651215,0,0,0,0,0,34,0,21.9456,1621.536,1,0,2010.47760515457,90
Saefugl,4,2,control,2022-03-31T07:17:00Z,1783.6896,65.6888888888889,-21.3691666666667,0.025228604797606,0.000560635662169023,0,0.000560635662169023,0,1,45,0,19.2024,1783.6896,1,1,2363.98709765285,90
Saefugl,4,1,control,2022-03-31T07:17:00Z,1135.0752,65.6777777777778,-21.3836111111111,0.0273109658285196,0,0,0,0,0,31,0,16.4592,1135.0752,1,0,2796.80897762653,90
Saefugl,5,12,control,2022-04-01T07:00:00Z,4540.3008,65.7138888888889,-21.2677777777778,0.0165187293317659,0,0,0,0,0,75,0,42.9768,2270.1504,2,0,4173.22167947241,91
Saefugl,5,10,control,2022-04-01T07:00:00Z,3972.7632,65.7055555555556,-21.2833333333333,0.0125856985384883,0,0,0,0,0,50,0,31.0896,1986.3816,2,0,4214.90094494878,91
Saefugl,5,11,control,2022-04-01T07:00:00Z,3121.4568,65.7027777777778,-21.2833333333333,0.0176199779538836,0,0,0,0,0,55,0,42.0624,1560.7284,2,0,4411.60685927598,91
Saefugl,5,7,control,2022-04-01T07:00:00Z,3972.7632,65.7,-21.2852777777778,0.00981684486002085,0,0,0,0,0,39,0,26.5176,1986.3816,2,0,4539.7132301448,91
Saefugl,5,8,control,2022-04-01T07:00:00Z,2270.1504,65.7027777777778,-21.285,0.0167389790561894,0,0,0,0,0,38,0,44.8056,1135.0752,2,0,4352.81367810434,91
Saefugl,5,9,control,2022-04-01T07:00:00Z,2270.1504,65.7277777777778,-21.2855555555556,0.0101314873234831,0,0,0,0,0,23,0,28.3464,1135.0752,2,0,2574.07665395482,91
Saefugl,5,6,control,2022-04-01T07:00:00Z,1135.0752,65.725,-21.3011111111111,0.044049944884709,0,0,0,0,0,50,0,15.5448,1135.0752,1,0,2211.30469961657,91
Saefugl,5,5,LEB,2022-04-01T07:00:00Z,1135.0752,65.725,-21.3338888888889,0.0449309437824031,0,0,0,0,0,51,0,14.6304,1135.0752,1,0,1055.52646273408,91
Saefugl,5,4,control,2022-04-01T07:00:00Z,1783.6896,65.7388888888889,-21.3666666666667,0.0190616125137468,0.000560635662169023,0.000560635662169023,0,0,1,34,0,15.5448,1783.6896,1,1,1082.69906327874,91
Saefugl,6,1,control,2022-04-02T08:00:00Z,2270.1504,65.6777777777778,-21.3836111111111,0.014976981260801,0.00044049944884709,0.00044049944884709,0,0,1,34,0,20.1168,1135.0752,2,1,2796.80897762653,92
Saefugl,6,2,control,2022-04-02T08:00:00Z,3567.3792,65.675,-21.3691666666667,0.012053666736634,0,0,0,0,0,43,0,17.3736,1783.6896,2,0,3445.7064218664,92
Saefugl,6,3,control,2022-04-02T08:00:00Z,3243.072,65.6944444444445,-21.3680555555556,0.0107922364967537,0.000308349614192963,0,0.000308349614192963,0,1,35,0,21.9456,1621.536,2,1,2010.47760515457,92
Saefugl,6,18,control,2022-04-02T08:00:00Z,2918.7648,65.7694444444445,-21.2175,0.0304923507368597,0,0,0,0,0,89,0,36.576,1459.3824,2,0,6128.12600826105,92
Saefugl,6,17,control,2022-04-02T08:00:00Z,2918.7648,65.775,-21.2166666666667,0.0202140302637609,0,0,0,0,0,59,0,42.9768,1459.3824,2,0,6275.84081242324,92
Saefugl,6,16,control,2022-04-02T08:00:00Z,2270.1504,65.775,-21.2166666666667,0.0185009768515778,0,0,0,0,0,42,0,34.7472,1135.0752,2,0,6275.84081242324,92
Saefugl,6,15,control,2022-04-02T08:00:00Z,2270.1504,65.7694444444445,-21.2172222222222,0.0458119426800973,0,0,0,0,0,104,0,32.004,1135.0752,2,0,6138.9639339882,92
Saefugl,6,14,control,2022-04-02T08:00:00Z,2918.7648,65.7611111111111,-21.2172222222222,0.0263810225476201,0,0,0,0,0,77,0,39.3192,1459.3824,2,0,5713.97757417589,92
Saefugl,6,13,control,2022-04-02T08:00:00Z,4540.3008,65.7444444444445,-21.2188888888889,0.0273109658285196,0,0,0,0,0,124,0,36.576,2270.1504,2,0,5189.70452761346,92
Saefugl,7,4,control,2022-04-03T06:00:00Z,3567.3792,65.7388888888889,-21.3666666666667,0.0201828838380848,0,0,0,0,0,72,0,15.5448,1783.6896,2,0,1082.69906327874,93
Saefugl,7,5,LEB,2022-04-03T06:00:00Z,2270.1504,65.725,-21.3341666666667,0.0308349614192963,0.00044049944884709,0.00044049944884709,0,0,1,70,0,14.6304,1135.0752,2,1,1045.72960687832,93
Saefugl,7,6,control,2022-04-03T06:00:00Z,2270.1504,65.725,-21.3011111111111,0.019822475198119,0,0,0,0,0,45,0,15.5448,1135.0752,2,0,2211.30469961657,93
Saefugl,7,12,control,2022-04-03T06:00:00Z,4540.3008,65.7138888888889,-21.2677777777778,0.0127744840165656,0,0,0,0,0,58,0,42.9768,2270.1504,2,0,4173.22167947241,93
Saefugl,7,10,control,2022-04-03T06:00:00Z,3972.7632,65.7055555555556,-21.2833333333333,0.00679627721078367,0,0,0,0,0,27,0,31.0896,1986.3816,2,0,4214.90094494878,93
Saefugl,7,11,control,2022-04-03T06:00:00Z,3121.4568,65.7111111111111,-21.2833333333333,0.0137756191275817,0,0,0,0,0,43,0,36.576,1560.7284,2,0,3821.48909890358,93
Saefugl,7,13,control,2022-04-03T06:00:00Z,2270.1504,65.7444444444445,-21.2188888888889,0.0127744840165656,0,0,0,0,0,29,0,36.576,2270.1504,1,0,5189.70452761346,93
Saefugl,7,7,control,2022-04-03T06:00:00Z,3972.7632,65.7,-21.2852777777778,0.012837412509258,0,0,0,0,0,51,0,26.5176,1986.3816,2,0,4539.7132301448,93
Saefugl,7,8,control,2022-04-03T06:00:00Z,2270.1504,65.7027777777778,-21.285,0.00792899007924761,0,0,0,0,0,18,0,44.8056,1135.0752,2,0,4352.81367810434,93
Saefugl,7,9,control,2022-04-03T06:00:00Z,2270.1504,65.6944444444445,-21.2855555555556,0.00880998897694179,0,0,0,0,0,20,0,28.3464,1135.0752,2,0,4923.30811042118,93
Kongsey,8,16,control,2022-03-30T08:00:00Z,11041.38,65.725,-21.3016666666667,0.00516239817848856,0,0,0,0,0,57,0,39.3192,2208.276,5,0,2191.71938183715,89
Kongsey,8,3,control,2022-03-30T08:00:00Z,11041.38,65.725,-21.3505555555556,0.00298875684017759,0,0,0,0,0,33,0,31.0896,2208.276,5,0,467.651917798733,89
Kongsey,8,15,control,2022-03-30T08:00:00Z,11041.38,65.7388888888889,-21.2686111111111,0.0057058085130663,0,0,0,0,0,63,0,33.8328,2208.276,5,0,2910.31368067976,89
Kongsey,8,1,control,2022-03-30T08:00:00Z,11041.38,65.7333333333333,-21.2672222222222,0.0057058085130663,0,0,0,0,0,63,0,32.9184,2208.276,5,0,3080.1018971028,89
Kongsey,8,4,control,2022-03-30T08:00:00Z,11041.38,65.7972222222222,-21.2525,0.00969081763330308,0,0,0,0,0,107,0,40.2336,2208.276,5,0,3671.47088273855,89
Kongsey,8,5,control,2022-03-30T08:00:00Z,11041.38,65.825,-21.2683333333333,0.00597751368035517,9.05683890962905e-05,9.05683890962905e-05,0,0,1,66,0,36.576,2208.276,5,1,1799.04822956338,89
Kongsey,8,6,control,2022-03-30T08:00:00Z,11041.38,65.8194444444445,-21.2686111111111,0.00797001824047357,0,0,0,0,0,88,0,38.4048,2208.276,5,0,2029.04091049803,89
Kongsey,8,9,control,2022-03-30T08:00:00Z,11041.38,65.8555555555556,-21.2347222222222,0.00960024924420679,0,0,0,0,0,106,0,44.8056,2208.276,5,0,1982.35868042562,89
Kongsey,8,8,control,2022-03-30T08:00:00Z,11041.38,65.8361111111111,-21.2358333333333,0.00878513374234018,0,0,0,0,0,97,0,36.576,2208.276,5,0,2677.07859582699,89
Kongsey,8,RA,LEB,2022-03-30T08:00:00Z,11041.38,65.8333333333333,-21.25,0.00787944985137728,0,0,0,0,0,87,0,41.148,2208.276,5,0,2204.62799231075,89
Kongsey,8,10,control,2022-03-30T08:00:00Z,11041.38,65.8305555555556,-21.25,0.00978138602239938,0,0,0,0,0,108,0,53.0352,2208.276,5,0,2325.52928413169,89
Kongsey,8,17,control,2022-03-30T08:00:00Z,11041.38,65.8166666666667,-21.2511111111111,0.00697376596041437,0,0,0,0,0,77,0,11.8872,2208.276,5,0,2883.46065376224,89
Kongsey,9,13,control,2022-03-31T06:00:00Z,13249.656,65.7333333333333,-21.2191666666667,0.00558505066093792,0,0,0,0,0,74,0,62.1792,2208.276,6,0,5228.35874777479,90
Kongsey,9,2,control,2022-03-31T06:00:00Z,13249.656,65.7444444444445,-21.2333333333333,0.00913231256720929,0,0,0,0,0,121,0,30.1752,2208.276,6,0,4532.15969105907,90
Kongsey,9,14,control,2022-03-31T06:00:00Z,13249.656,65.7361111111111,-21.2344444444444,0.00920778622478954,0,0,0,0,0,122,0,38.4048,2208.276,6,0,4494.08642985444,90
Kongsey,9,12,control,2022-03-31T06:00:00Z,7949.7936,65.7833333333333,-21.2172222222222,0.0188684143950605,0,0,0,0,0,150,0,55.7784,1324.9656,6,0,5793.93931702866,90
Kongsey,9,11,control,2022-03-31T06:00:00Z,7949.7936,65.8194444444445,-21.2355555555556,0.0101889437733327,0,0,0,0,0,81,0,58.5216,1324.9656,6,0,3414.51232952307,90
Kongsey,9,9,control,2022-03-31T06:00:00Z,2208.276,65.8555555555556,-21.2347222222222,0.0407557750933307,0,0,0,0,0,90,0,43.8912,2208.276,1,0,1982.35868042562,90
Kongsey,9,8,control,2022-03-31T06:00:00Z,2208.276,65.8361111111111,-21.2358333333333,0.0235477811650355,0,0,0,0,0,52,0,35.6616,2208.276,1,0,2677.07859582699,90
Kongsey,9,RA,LEB,2022-03-31T06:00:00Z,2208.276,65.8333333333333,-21.25,0.0126795744734807,0,0,0,0,0,28,0,42.0624,2208.276,1,0,2204.62799231075,90
Kongsey,9,7,control,2022-03-31T06:00:00Z,2208.276,65.8333333333333,-21.2675,0.0706433434951066,0,0,0,0,0,156,0,29.2608,2208.276,1,0,1471.50605355131,90
Kongsey,10,17,control,2022-04-01T06:00:00Z,4416.552,65.7222222222222,-21.3011111111111,0.00611336626399961,0,0,0,0,0,27,0,10.9728,2208.276,2,0,2407.94327718374,91
Kongsey,10,16,control,2022-04-01T06:00:00Z,4416.552,65.725,-21.3016666666667,0.0226420972740726,0,0,0,0,0,100,0,23.7744,2208.276,2,0,2191.71938183715,91
Kongsey,10,3,control,2022-04-01T06:00:00Z,4416.552,65.725,-21.3013888888889,0.016528731010073,0,0,0,0,0,73,0,16.4592,2208.276,2,0,2201.51205859246,91
Kongsey,10,15,control,2022-04-01T06:00:00Z,4416.552,65.7388888888889,-21.2686111111111,0.0192457826829617,0,0,0,0,0,85,0,35.6616,2208.276,2,0,2910.31368067976,91
Kongsey,10,1,control,2022-04-01T06:00:00Z,4416.552,65.7333333333333,-21.2672222222222,0.0101889437733327,0,0,0,0,0,45,0,30.1752,2208.276,2,0,3080.1018971028,91
Kongsey,10,4,control,2022-04-01T06:00:00Z,4416.552,65.7972222222222,-21.2525,0.0181136778192581,0,0,0,0,0,80,0,18.288,2208.276,2,0,3671.47088273855,91
Kongsey,10,10,control,2022-04-01T06:00:00Z,4416.552,65.8305555555556,-21.25,0.0135852583644436,0,0,0,0,0,60,0,21.0312,2208.276,2,0,2325.52928413169,91
Kongsey,10,5,control,2022-04-01T06:00:00Z,4416.552,65.825,-21.2683333333333,0.0135852583644436,0,0,0,0,0,60,0,20.1168,2208.276,2,0,1799.04822956338,91
Kongsey,10,6,control,2022-04-01T06:00:00Z,2208.276,65.8194444444445,-21.2686111111111,0.0498126140029598,0,0,0,0,0,110,0,25.6032,2208.276,1,0,2029.04091049803,91
Kongsey,10,9,control,2022-04-01T06:00:00Z,2208.276,65.8555555555556,-21.2347222222222,0.0407557750933307,0,0,0,0,0,90,0,31.0896,2208.276,1,0,1982.35868042562,91
Kongsey,10,11,control,2022-04-01T06:00:00Z,1324.9656,65.8194444444445,-21.2355555555556,0.0754736575802421,0,0,0,0,0,100,0,34.7472,1324.9656,1,0,3414.51232952307,91
Kongsey,10,8,control,2022-04-01T06:00:00Z,2208.276,65.8361111111111,-21.2358333333333,0.0217364133831097,0,0,0,0,0,48,0,31.0896,2208.276,1,0,2677.07859582699,91
Kongsey,10,RA,LEB,2022-04-01T06:00:00Z,2208.276,65.8333333333333,-21.25,0.0113210486370363,0,0,0,0,0,25,0,40.2336,2208.276,1,0,2204.62799231075,91
Kongsey,10,7,control,2022-04-01T06:00:00Z,2208.276,65.8333333333333,-21.2675,0.0203778875466654,0,0,0,0,0,45,0,19.2024,2208.276,1,0,1471.50605355131,91
Kongsey,10,12,control,2022-04-01T06:00:00Z,1324.9656,65.7833333333333,-21.2172222222222,0.0415105116691331,0,0,0,0,0,55,0,33.8328,1324.9656,1,0,5793.93931702866,91
Kongsey,10,2,control,2022-04-01T06:00:00Z,2208.276,65.7444444444445,-21.2333333333333,0.0203778875466654,0,0,0,0,0,45,0,25.6032,2208.276,1,0,4532.15969105907,91
Kongsey,10,13,control,2022-04-01T06:00:00Z,2208.276,65.7333333333333,-21.2175,0.0181136778192581,0,0,0,0,0,40,0,51.2064,2208.276,1,0,5303.56340936362,91
Kongsey,10,14,control,2022-04-01T06:00:00Z,2208.276,65.7361111111111,-21.2333333333333,0.0181136778192581,0,0,0,0,0,40,0,25.6032,2208.276,1,0,4544.51592462859,91
Kongsey,11,16,control,2022-04-03T06:00:00Z,4416.552,65.7222222222222,-21.3011111111111,0.0203778875466654,0.00113210486370363,0.00113210486370363,0,0,5,90,1,21.0312,2208.276,2,1,2407.94327718374,93
Kongsey,11,3,control,2022-04-03T06:00:00Z,4416.552,65.7277777777778,-21.2858333333333,0.0135852583644436,0.000226420972740726,0.000226420972740726,0,0,1,60,1,18.288,2208.276,2,1,2563.58798359052,93
Kongsey,11,15,control,2022-04-03T06:00:00Z,4416.552,65.7388888888889,-21.2686111111111,0.0113210486370363,0,0,0,0,0,50,1,32.004,2208.276,2,0,2910.31368067976,93
Kongsey,11,1,control,2022-04-03T06:00:00Z,4416.552,65.7333333333333,-21.2672222222222,0.00679262918222179,0.000226420972740726,0,0.000226420972740726,0,1,30,1,30.1752,2208.276,2,1,3080.1018971028,93
Kongsey,11,13,control,2022-04-03T06:00:00Z,4416.552,65.7333333333333,-21.2191666666667,0.00905683890962905,0,0,0,0,0,40,1,47.5488,2208.276,2,0,5228.35874777479,93
Kongsey,11,2,control,2022-04-03T06:00:00Z,4416.552,65.7444444444445,-21.2333333333333,0.00905683890962905,0,0,0,0,0,40,1,22.86,2208.276,2,0,4532.15969105907,93
Kongsey,11,14,control,2022-04-03T06:00:00Z,4416.552,65.7361111111111,-21.2344444444444,0.00905683890962905,0,0,0,0,0,40,1,23.7744,2208.276,2,0,4494.08642985444,93
Kongsey,11,17,control,2022-04-03T06:00:00Z,4416.552,65.7222222222222,-21.3505555555556,0.0181136778192581,0,0,0,0,0,80,1,21.9456,2208.276,2,0,664.103043704732,93
Kongsey,11,12,control,2022-04-03T06:00:00Z,2649.9312,65.7833333333333,-21.2172222222222,0.0301894630320968,0,0,0,0,0,80,1,27.432,1324.9656,2,0,5793.93931702866,93
Kongsey,11,9,control,2022-04-03T06:00:00Z,4416.552,65.8555555555556,-21.25,0.0249063070014799,0.000452841945481453,0.000452841945481453,0,0,2,110,1,32.004,2208.276,2,1,1290.44493849849,93
Kongsey,11,11,control,2022-04-03T06:00:00Z,2649.9312,65.8427777777778,-21.2591666666667,0.0301894630320968,0,0,0,0,0,80,1,32.004,1324.9656,2,0,1409.69922570596,93
Kongsey,11,8,control,2022-04-03T06:00:00Z,4416.552,65.8361111111111,-21.2358333333333,0.0181136778192581,0,0,0,0,0,80,1,32.004,2208.276,2,0,2677.07859582699,93
Kongsey,11,RA,LEB,2022-04-03T06:00:00Z,4416.552,65.8333333333333,-21.25,0.00905683890962905,0,0,0,0,0,40,1,44.8056,2208.276,2,0,2204.62799231075,93
Kongsey,11,7,control,2022-04-03T06:00:00Z,4416.552,65.8333333333333,-21.2675,0.0135852583644436,0,0,0,0,0,60,1,18.288,2208.276,2,0,1471.50605355131,93
Kongsey,11,6,control,2022-04-03T06:00:00Z,4416.552,65.8194444444445,-21.2686111111111,0.0131324164189621,0,0,0,0,0,58,1,23.7744,2208.276,2,0,2029.04091049803,93
Kongsey,11,5,control,2022-04-03T06:00:00Z,4416.552,65.825,-21.2683333333333,0.0158494680918508,0.000226420972740726,0,0.000226420972740726,0,1,70,1,21.9456,2208.276,2,1,1799.04822956338,93
Kongsey,11,10,control,2022-04-03T06:00:00Z,4416.552,65.8305555555556,-21.25,0.0113210486370363,0.000226420972740726,0.000226420972740726,0,0,1,50,1,16.4592,2208.276,2,1,2325.52928413169,93
